phi theta x y z pt prodx prody prodz t pid
0.80273 0.69699 -9.21327 -28.83410 49.12491 0.00953 -15.31707 -16.34123 -39.27000 0.34604 11
-0.88807 0.75404 11.43312 -27.91461 -30.97442 0.00953 9.78316 -20.14791 -39.27000 -0.01265 11
2.16583 0.76846 24.89628 -17.76347 -3.15550 0.00953 9.78316 -20.14791 -39.27000 0.11456 11
-0.96855 0.76570 11.09794 -28.05344 24.08765 0.00953 9.78316 -20.14791 -39.27000 0.24303 11
2.36712 0.42022 23.90454 -18.75521 53.71011 0.00953 9.78316 -20.14791 -39.27000 0.37349 11
-2.06377 0.78842 -22.69243 -19.96732 -30.93404 0.00953 -15.86604 -15.80877 -39.27000 -0.01241 11
1.02671 0.69999 -10.57450 -28.27026 -0.82192 0.00953 -15.86604 -15.80877 -39.27000 0.11391 11
-2.07903 0.81601 -21.37208 -21.28767 20.48061 0.00953 -15.86604 -15.80877 -39.27000 0.21397 11
0.93503 0.84270 -10.09608 -28.46843 38.17069 0.00953 -15.86604 -15.80877 -39.27000 0.30324 11
-2.02242 0.84169 -21.30835 -21.35141 56.15370 0.00953 -15.86604 -15.80877 -39.27000 0.39532 11
1.56659 0.79321 8.72560 29.03610 -30.82530 0.00953 5.11234 21.80625 -39.27000 -0.01192 11
-1.59929 0.79609 -8.00242 30.16500 -2.53948 0.00953 5.11234 21.80625 -39.27000 0.11617 11
-1.38939 0.83122 -7.90382 29.37649 -1.81832 0.00953 5.11234 21.80625 -39.27000 0.11975 11
1.44339 0.83493 9.77483 28.60149 21.42579 0.00953 5.11234 21.80625 -39.27000 0.23485 11
-1.63387 0.90728 -7.34374 30.16500 47.09161 0.00953 5.11234 21.80625 -39.27000 0.35996 11
-1.95172 0.45945 -12.58272 -27.43843 -6.59876 0.01465 -11.99315 -18.91682 -22.60000 -0.02277 -11
2.32029 0.51223 -19.99004 22.66971 -6.51885 0.01465 -12.44437 18.62308 -22.60000 -0.02250 -11
1.47720 2.39674 -6.75864 30.16500 48.09823 0.01465 -12.44437 18.62308 -22.60000 0.73692 -11
-1.56457 2.40409 9.48083 28.72327 24.02775 0.01465 -12.44437 18.62308 -22.60000 0.85112 -11
1.44321 2.37635 -6.03483 30.16500 -4.23963 0.01465 -12.44437 18.62308 -22.60000 0.97905 -11
-1.68394 2.32060 10.36819 28.35572 -28.14670 0.01465 -12.44437 18.62308 -22.60000 1.09543 -11
1.54708 2.20939 -7.25749 30.16500 -50.14510 0.01465 -12.44437 18.62308 -22.60000 1.21517 -11
-2.28039 1.07288 10.43821 28.32671 -62.64616 0.01465 -12.44437 18.62308 -22.60000 2.44939 -11
1.87315 1.02011 6.85925 29.80917 -61.01684 0.01465 -12.44437 18.62308 -22.60000 2.46629 -11
-2.73052 1.05410 10.08306 28.47382 -56.34514 0.01465 -12.44437 18.62308 -22.60000 2.50513 -11
1.74532 1.13638 7.91490 29.37190 -54.80628 0.01465 -12.44437 18.62308 -22.60000 2.51538 -11
0.98594 2.04388 -7.19476 30.16500 -50.19148 0.01465 -12.44437 18.62308 -22.60000 1.21530 -11
1.66251 1.26363 -7.24392 30.16500 -50.15546 0.01465 -12.44437 18.62308 -22.60000 1.23550 -11
2.41654 0.97477 -7.32541 30.16500 -48.82626 0.01465 -12.44437 18.62308 -22.60000 1.25432 -11
-2.14968 1.01407 -8.08862 30.16500 -48.09730 0.01465 -12.44437 18.62308 -22.60000 1.25904 -11
2.58218 1.09650 -8.18366 30.14052 -47.87887 0.01465 -12.44437 18.62308 -22.60000 1.26085 -11
0.79089 0.47053 20.75857 21.90118 -6.64759 0.01465 17.46792 14.01975 -22.60000 -0.02292 -11
-1.45803 0.49041 1.94675 -30.16500 -6.52762 0.01465 -1.57423 -22.34286 -22.60000 -0.02251 -11
2.83907 0.51169 -28.82765 9.22883 -6.45372 0.01465 -20.22690 9.62051 -22.60000 -0.02224 -11
-1.81521 0.49713 -5.93863 -30.19050 -5.56671 0.01465 -7.23477 -21.19764 -22.60000 -0.01883 -11
-0.31464 0.50283 28.54552 -9.90996 -6.57015 0.01465 19.98631 -10.11084 -22.60000 -0.02266 -11
2.88549 0.49543 -29.78064 6.92812 -5.84422 0.01465 -20.93684 7.95805 -22.60000 -0.01995 -11
1.51792 0.49788 2.99779 30.16500 -6.41230 0.01465 5.17516 21.79219 -22.60000 -0.02203 -11
0.01733 0.46606 30.16500 0.53605 -6.63959 0.01465 22.24884 -2.58275 -22.60000 -0.02294 -11
-0.01161 0.47081 30.16500 -0.69517 -6.62167 0.01465 22.12180 -3.50823 -22.60000 -0.02287 -11
1.10293 0.48222 13.15682 27.20063 -6.50098 0.01465 12.36837 18.67365 -22.60000 -0.02244 -11
2.40541 0.49740 -19.40393 23.25582 -6.35743 0.01465 -11.91070 18.96884 -22.60000 -0.02191 -11
0.19579 0.49325 30.16500 3.77388 -6.16097 0.01465 22.39707 -0.23012 -22.60000 -0.02115 -11
-0.63952 0.48686 25.45543 -17.20433 -5.56314 0.01465 16.71477 -14.90967 -22.60000 -0.01889 -11
-2.23346 0.51914 -20.26897 -22.39079 -6.61435 0.01465 -17.11872 -14.44407 -22.60000 -0.02281 -11
0.18127 0.51736 30.16500 7.31678 -5.03812 0.01465 22.27719 2.32560 -22.60000 -0.01686 -11
-1.77060 0.50593 -6.29998 -30.04082 -5.71147 0.01465 -7.49512 -21.10699 -22.60000 -0.01938 -11
2.88788 0.47735 -28.85986 9.15108 -6.42357 0.01465 -20.25291 9.56563 -22.60000 -0.02212 -11
0.50500 0.48219 27.30954 12.89387 -6.65036 0.01465 21.35339 6.76125 -22.60000 -0.02290 -11
-1.79851 0.51595 -7.08845 -29.71423 -5.98043 0.01465 -8.06736 -20.89496 -22.60000 -0.02040 -11
1.95541 0.48032 -9.12414 28.87102 -6.46898 0.01465 -3.83556 22.06740 -22.60000 -0.02226 -11
-2.58574 0.48901 -26.96931 -13.71526 -6.38072 0.01465 -21.14543 -7.38596 -22.60000 -0.02202 -11
-1.82956 1.01459 27.07176 -15.58799 1.60726 0.00122 26.34507 -19.40224 -17.97937 0.00917 11
-1.53665 1.38323 26.92607 -15.73368 6.31859 0.00122 26.34507 -19.40224 -17.97937 0.07593 11
-1.41909 1.17972 26.82766 -15.83210 9.72064 0.00122 26.34507 -19.40224 -17.97937 0.14007 11
2.45342 1.07257 -15.98723 26.02823 -37.74945 0.00159 -15.94530 25.99846 -37.78054 -0.05657 11
-1.53230 1.11065 -18.59665 24.94738 -35.96023 0.00159 -15.94530 25.99846 -37.78054 -0.04282 11
-1.04560 1.30495 -18.38694 24.27281 -35.72853 0.00159 -15.94530 25.99846 -37.78054 -0.04023 11
2.13222 1.53030 -15.79579 26.10753 -35.85837 0.00159 -15.94530 25.99846 -37.78054 -0.02291 11
-1.34281 1.44906 -18.59398 24.94848 -35.77827 0.00159 -15.94530 25.99846 -37.78054 -0.00805 11
1.71759 1.51966 -15.96151 26.03889 -34.62544 0.00159 -15.94530 25.99846 -37.78054 0.00780 11
-0.98396 1.43926 -18.52465 24.97720 -34.35046 0.00159 -15.94530 25.99846 -37.78054 0.02552 11
1.19081 1.98802 -16.79019 25.69564 -34.12627 0.00159 -15.94530 25.99846 -37.78054 0.03351 11
-0.54399 2.10883 -18.22847 25.09988 -36.89288 0.00159 -15.94530 25.99846 -37.78054 0.05488 11
1.46253 1.91156 -16.65542 25.75146 -37.55582 0.00159 -15.94530 25.99846 -37.78054 0.06239 11
-0.64055 1.40675 -18.37783 25.03801 -38.43965 0.00159 -15.94530 25.99846 -37.78054 0.07798 11
1.54596 1.72051 -17.44613 25.42394 -37.85787 0.00159 -15.94530 25.99846 -37.78054 0.08174 11
-1.68710 0.98656 -17.56871 25.37386 -36.88436 0.00159 -15.94530 25.99846 -37.78054 0.09504 11
-2.10900 2.22095 -22.76735 -19.89240 57.08484 0.00672 -17.23541 -15.54878 91.55000 1.69414 11
0.67214 1.11102 -18.82954 -23.83021 55.23176 0.00672 -17.23541 -15.54878 91.55000 1.72462 11
-2.21395 0.82340 -21.85192 -20.80784 61.09736 0.00672 -17.23541 -15.54878 91.55000 1.75653 11
-2.85419 2.10921 30.16500 -0.54191 62.36804 0.00672 21.81794 -7.92475 91.55000 1.54383 11
-0.52332 1.83551 29.41108 -7.82032 59.31942 0.00672 21.81794 -7.92475 91.55000 1.57578 11
-2.84175 1.84771 30.16500 -0.48798 54.16984 0.00672 21.81794 -7.92475 91.55000 1.63205 11
-0.60570 1.74633 29.47856 -7.65739 51.86277 0.00672 21.81794 -7.92475 91.55000 1.66306 11
-2.93480 1.69962 30.16500 -0.40134 48.74062 0.00672 21.81794 -7.92475 91.55000 1.71601 11
0.09558 1.68493 29.26964 -8.16178 47.04576 0.00672 21.81794 -7.92475 91.55000 1.75911 11
2.79433 1.07526 30.16500 -0.81273 47.97317 0.00672 21.81794 -7.92475 91.55000 1.79416 11
0.20076 1.05300 29.91716 -6.59853 55.09675 0.00672 21.81794 -7.92475 91.55000 1.84007 11
-3.08449 0.71341 30.16500 -1.36414 61.23873 0.00672 21.81794 -7.92475 91.55000 1.87406 11
-2.34527 2.57254 -29.58751 7.39439 60.80538 0.00672 -19.48494 12.61590 91.55000 3.50806 11
-1.54520 2.73329 -29.88836 6.66807 59.48647 0.00672 -19.48494 12.61590 91.55000 3.51344 11
1.56855 2.31439 -29.86419 6.72642 58.73642 0.00672 -19.48494 12.61590 91.55000 3.51617 11
1.35347 1.82821 -17.34127 25.46737 30.43969 0.00147 -14.02081 22.22273 -149.07000 2.34739 11
-1.27706 1.44552 -18.19543 25.11357 30.68132 0.00147 -14.02081 22.22273 -149.07000 2.35746 11
1.82494 0.62397 -18.43539 25.01417 30.83165 0.00147 -14.02081 22.22273 -149.07000 2.35906 11
-0.92635 1.58320 -19.13252 24.74155 31.16183 0.00147 -14.02081 22.22273 -149.07000 2.37413 11
-2.00165 0.37070 9.07487 -28.89143 26.63685 0.00063 10.03954 -28.40379 20.12831 0.07892 11
2.33704 0.40516 10.13334 -28.45299 36.65129 0.00063 10.03954 -28.40379 20.12831 0.11482 11
-2.19712 1.22562 8.17500 -29.26417 38.83962 0.00063 10.03954 -28.40379 20.12831 0.12585 11
-1.62399 1.16905 7.74426 -30.16500 39.12146 0.00063 10.03954 -28.40379 20.12831 0.12937 11
2.86784 1.31436 10.19293 -28.42831 40.85528 0.00063 10.03954 -28.40379 20.12831 0.15923 11
-2.67697 2.17485 8.29845 -29.18597 41.20494 0.00063 10.03954 -28.40379 20.12831 0.16705 11
-2.72765 2.36290 7.95369 -29.32877 40.82804 0.00063 10.03954 -28.40379 20.12831 0.16892 11
-1.89020 1.09096 6.69543 -30.16500 40.91941 0.00063 10.03954 -28.40379 20.12831 0.17562 11
1.73938 1.10765 8.31375 -30.16500 42.48434 0.00063 10.03954 -28.40379 20.12831 0.18874 11
1.79278 2.11870 8.30804 -29.20907 41.19010 0.00063 10.03954 -28.40379 20.12831 0.20081 11
0.89179 2.14647 19.78248 22.87727 57.84106 0.01492 4.98278 22.48571 76.57000 1.02671 -11
-3.00131 2.14890 28.80284 9.28874 36.92998 0.01492 4.98278 22.48571 76.57000 1.15818 -11
1.12773 2.17658 20.67961 21.98014 25.95403 0.01492 4.98278 22.48571 76.57000 1.22955 -11
-3.12452 2.05987 28.69299 9.55393 4.69904 0.01492 4.98278 22.48571 76.57000 1.36415 -11
1.31965 1.97893 21.87637 20.78338 -3.03759 0.01492 4.98278 22.48571 76.57000 1.42033 -11
2.95522 1.91836 28.74967 9.41710 -19.61014 0.01492 4.98278 22.48571 76.57000 1.56826 -11
1.30332 1.78030 20.64514 22.01461 -22.84764 0.01492 4.98278 22.48571 76.57000 1.62710 -11
2.92595 1.72277 28.11571 10.94761 -31.36700 0.01492 4.98278 22.48571 76.57000 1.77205 -11
1.40140 1.70239 20.89421 21.76554 -33.99340 0.01492 4.98278 22.48571 76.57000 1.82123 -11
2.89817 1.65770 27.71774 11.90841 -38.67575 0.01492 4.98278 22.48571 76.57000 1.96818 -11
1.55477 1.65840 21.59547 21.06428 -39.50556 0.01492 4.98278 22.48571 76.57000 2.00785 -11
3.08386 1.65971 28.65687 9.64114 -44.17830 0.01492 4.98278 22.48571 76.57000 2.13948 -11
1.17623 1.67664 20.98551 21.67424 -46.31557 0.01492 4.98278 22.48571 76.57000 2.19590 -11
3.09752 1.71191 28.71095 9.51058 -50.85195 0.01492 4.98278 22.48571 76.57000 2.31916 -11
1.21412 1.64939 21.24894 21.41082 -51.96211 0.01492 4.98278 22.48571 76.57000 2.37461 -11
2.98728 1.74294 28.26063 10.59774 -55.92379 0.01492 4.98278 22.48571 76.57000 2.49992 -11
1.39115 1.64439 21.93984 20.71991 -57.61521 0.01492 4.98278 22.48571 76.57000 2.54505 -11
2.79754 1.63677 27.84326 11.60537 -58.65876 0.01492 4.98278 22.48571 76.57000 2.67368 -11
1.46447 1.74731 22.63290 20.02686 -59.93466 0.01492 4.98278 22.48571 76.57000 2.70979 -11
1.56820 1.70767 21.59540 21.07712 -39.50768 0.01492 4.98278 22.48571 76.57000 2.00795 -11
-1.69100 3.00706 21.59546 21.09847 -39.51068 0.01492 4.98278 22.48571 76.57000 2.00795 -11
0.64869 1.97994 7.12436 -30.16500 1.45897 0.00384 13.05346 -32.05226 -196.28000 1.16768 -11
-0.64322 1.94614 7.59447 -30.16500 1.34256 0.00384 13.05346 -32.05226 -196.28000 1.16955 -11
0.43884 1.61041 7.22044 -30.16500 0.88761 0.00384 13.05346 -32.05226 -196.28000 1.19044 -11
1.19889 1.25270 7.52095 -30.16500 2.40927 0.00384 13.05346 -32.05226 -196.28000 1.21084 -11
1.16041 2.24089 7.55588 -30.16533 0.55264 0.00384 13.05346 -32.05226 -196.28000 1.22844 -11
2.14935 1.83327 8.24803 -29.23391 1.65456 0.00186 7.26489 -32.22198 3.04105 0.98083 11
-1.15330 1.56073 4.54454 -30.16500 1.27725 0.00186 7.26489 -32.22198 3.04105 1.00107 11
1.20347 1.51928 7.87515 -30.16500 1.40350 0.00186 7.26489 -32.22198 3.04105 1.01541 11
1.46435 1.15090 8.32427 -29.20234 1.78681 0.00186 7.26489 -32.22198 3.04105 1.01940 11
-1.84124 1.49132 5.54981 -30.16500 3.61638 0.00186 7.26489 -32.22198 3.04105 1.03499 11
2.38392 1.20881 8.01805 -29.32918 3.51904 0.00186 7.26489 -32.22198 3.04105 1.05964 11
-1.54504 1.28153 6.43010 -30.16500 6.30703 0.00186 7.26489 -32.22198 3.04105 1.07320 11
2.78356 1.31563 8.10399 -29.29358 7.70179 0.00186 7.26489 -32.22198 3.04105 1.09316 11
-1.66634 1.46945 6.28061 -30.16500 8.48858 0.00186 7.26489 -32.22198 3.04105 1.10246 11
1.65016 1.40952 8.41447 -30.16500 8.87351 0.00186 7.26489 -32.22198 3.04105 1.11472 11
-0.74262 1.33352 7.23243 -30.16500 10.16936 0.00186 7.26489 -32.22198 3.04105 1.12287 11
2.16375 1.61022 8.64054 -29.07133 10.42881 0.00186 7.26489 -32.22198 3.04105 1.13301 11
3.11989 2.55289 7.60840 -29.47180 7.18152 0.00186 7.26489 -32.22198 3.04105 1.14906 11
-2.92440 2.31641 7.53886 -29.50060 7.08026 0.00186 7.26489 -32.22198 3.04105 1.14967 11
2.61916 0.76444 19.98400 -22.67575 2.14317 0.00384 26.09796 -22.72965 -196.28000 0.12465 -11
-0.99182 0.62165 24.64355 -18.01620 21.71849 0.00384 26.09796 -22.72965 -196.28000 0.20335 -11
2.83332 0.66884 -30.94609 4.11447 43.25391 0.00114 -32.24931 4.39778 35.45572 0.38904 11
2.68311 0.76648 -30.95825 4.08511 51.66569 0.00114 -32.24931 4.39778 35.45572 0.42564 11
2.40966 0.32952 -30.56516 5.06421 -17.19098 0.00384 -34.32404 4.42724 -196.28000 0.07086 -11
-1.87690 2.44078 2.77499 30.16500 7.22044 0.00384 -6.10569 34.06554 -196.28000 0.23423 -11
1.98633 2.21709 -1.59146 30.16500 -0.13457 0.00384 -6.10569 34.06554 -196.28000 0.26620 -11
-1.41746 2.33071 5.18095 30.50434 -22.25107 0.00384 -6.10569 34.06554 -196.28000 0.37483 -11
2.05952 2.47194 0.42472 30.16500 -27.77866 0.00384 -6.10569 34.06554 -196.28000 0.40539 -11
-2.13105 2.44245 2.99726 30.16500 -38.36701 0.00384 -6.10569 34.06554 -196.28000 0.44870 -11
1.98221 2.06274 -1.10987 30.16500 -41.93734 0.00384 -6.10569 34.06554 -196.28000 0.47040 -11
-1.10213 1.88787 4.00050 30.99330 -46.29759 0.00384 -6.10569 34.06554 -196.28000 0.50158 -11
-1.52334 1.87143 4.22629 30.16500 -46.55200 0.00384 -6.10569 34.06554 -196.28000 0.50460 -11
1.53045 1.31915 0.03503 30.16500 -48.28862 0.00384 -6.10569 34.06554 -196.28000 0.52836 -11
-1.46661 1.26857 4.08362 30.16500 -46.62209 0.00384 -6.10569 34.06554 -196.28000 0.54979 -11
1.51501 1.58739 0.08269 30.16500 -46.19495 0.00384 -6.10569 34.06554 -196.28000 0.57206 -11
-1.54122 1.50878 3.95990 30.16500 -46.07836 0.00384 -6.10569 34.06554 -196.28000 0.59233 -11
1.19283 1.73575 0.22754 30.16500 -45.53199 0.00384 -6.10569 34.06554 -196.28000 0.61549 -11
-1.11563 1.78857 3.43674 30.16500 -46.27746 0.00384 -6.10569 34.06554 -196.28000 0.62974 -11
1.60406 2.19442 0.70953 30.16500 -49.42744 0.00384 -6.10569 34.06554 -196.28000 0.65401 -11
-1.61900 2.21757 3.33755 30.16500 -52.67660 0.00384 -6.10569 34.06554 -196.28000 0.67257 -11
1.65994 2.07358 1.20460 30.16500 -55.72683 0.00384 -6.10569 34.06554 -196.28000 0.68756 -11
-1.75892 1.93882 3.86423 30.16500 -57.94191 0.00384 -6.10569 34.06554 -196.28000 0.70555 -11
0.68474 1.53981 1.20191 30.16500 -57.54789 0.00384 -6.10569 34.06554 -196.28000 0.72261 -11
-0.94104 1.61204 2.81478 30.16500 -57.48505 0.00384 -6.10569 34.06554 -196.28000 0.72880 -11
1.64360 1.48806 0.47014 30.16500 -57.36390 0.00384 -6.10569 34.06554 -196.28000 0.74548 -11
-1.61970 1.46273 2.79226 30.16500 -56.79450 0.00384 -6.10569 34.06554 -196.28000 0.76008 -11
0.73237 0.57811 1.52824 30.14000 -57.38858 0.00384 -6.10569 34.06554 -196.28000 0.77653 -11
2.39105 1.76829 0.42069 30.16500 -57.34883 0.00384 -6.10569 34.06554 -196.28000 0.79400 -11
-2.99732 1.67343 1.55097 30.19000 -57.65928 0.00384 -6.10569 34.06554 -196.28000 0.81004 -11
-2.47144 2.01656 2.60912 30.16500 -58.56230 0.00384 -6.10569 34.06554 -196.28000 0.84666 -11
1.53595 2.37743 2.44399 30.16500 -58.71536 0.00384 -6.10569 34.06554 -196.28000 0.84780 -11
-1.26404 2.65513 3.32026 30.16500 -59.93713 0.00384 -6.10569 34.06554 -196.28000 0.85471 -11
0.98387 1.85516 3.43038 30.16500 -60.68175 0.00384 -6.10569 34.06554 -196.28000 0.85621 -11
-0.77393 0.95009 3.95847 30.18814 -60.97591 0.00384 -6.10569 34.06554 -196.28000 0.86781 -11
-0.97765 0.58035 -18.92744 24.81036 4.71459 0.00384 -28.24169 20.00368 -196.28000 0.15688 -11
-1.76035 0.35751 -18.78091 23.87885 6.83741 0.00384 -28.24169 20.00368 -196.28000 0.16489 -11
-2.96742 1.57703 -21.72660 20.93316 8.72299 0.00384 -28.24169 20.00368 -196.28000 0.18267 -11
-2.06875 1.59329 -18.43642 25.01374 11.19879 0.00384 -28.24169 20.00368 -196.28000 0.26583 -11
-2.09744 1.51373 -18.10788 25.14983 10.96519 0.00384 -28.24169 20.00368 -196.28000 0.36350 -11
-1.90925 1.32270 -18.03133 25.18154 18.29613 0.00384 -28.24169 20.00368 -196.28000 0.45763 -11
-2.11629 1.25335 -18.43328 24.22647 18.60296 0.00384 -28.24169 20.00368 -196.28000 0.46146 -11
2.31786 0.80559 -22.49739 20.16236 26.38768 0.00384 -28.24169 20.00368 -196.28000 0.49979 -11
-0.60165 1.26795 -18.94386 23.71589 30.69956 0.00384 -28.24169 20.00368 -196.28000 0.52938 -11
2.49040 1.71428 -22.86356 19.79620 31.69099 0.00384 -28.24169 20.00368 -196.28000 0.55860 -11
-1.32364 2.25709 -20.26324 22.39652 27.00457 0.00384 -28.24169 20.00368 -196.28000 0.59037 -11
2.88367 2.44144 -22.42054 20.23921 24.85577 0.00384 -28.24169 20.00368 -196.28000 0.60437 -11
-1.07122 1.82735 -18.77285 23.88690 17.44494 0.00384 -28.24169 20.00368 -196.28000 0.48387 -11
-1.62545 2.00811 -18.71980 23.97531 14.82096 0.00384 -28.24169 20.00368 -196.28000 0.50293 -11
-1.09013 0.71904 -18.93917 23.73991 17.77641 0.00384 -28.24169 20.00368 -196.28000 0.52972 -11
-1.51783 0.57605 -30.07484 6.21785 63.62972 0.00384 -33.46246 8.83198 -196.28000 0.40401 -11
-1.09791 1.41321 -30.16500 -5.68215 25.60193 0.00384 -31.83338 -13.57851 -196.28000 0.32333 -11
-0.79743 1.55523 -30.16500 -4.72781 25.80407 0.00384 -31.83338 -13.57851 -196.28000 0.40575 -11
-1.50594 1.69631 -28.94944 -8.93480 25.39823 0.00384 -31.83338 -13.57851 -196.28000 0.42144 -11
-1.01591 1.75020 -30.16500 -7.52038 23.16041 0.00384 -31.83338 -13.57851 -196.28000 0.49683 -11
-1.05599 1.80188 -30.16500 -7.98333 16.75209 0.00384 -31.83338 -13.57851 -196.28000 0.57190 -11
-0.94843 1.53947 -30.16500 -7.40997 17.96373 0.00384 -31.83338 -13.57851 -196.28000 0.64010 -11
1.10180 1.36990 7.88632 -30.16500 63.95853 0.00384 8.61406 -33.51922 -196.28000 0.38295 -11
0.93651 1.54378 8.48109 -29.13738 64.03904 0.00384 8.61406 -33.51922 -196.28000 0.38702 -11
-0.17564 1.41305 12.71489 -27.38368 63.71534 0.00384 8.61406 -33.51922 -196.28000 0.40329 -11
-0.30921 0.91490 -27.88413 -11.50669 -51.68625 0.00384 -26.74897 -21.95980 -196.28000 -0.05091 -11
-1.96007 1.00484 -23.76148 -18.89827 -45.03422 0.00384 -26.74897 -21.95980 -196.28000 -0.01202 -11
-0.02893 1.12841 -28.18103 -10.78993 -29.40269 0.00384 -26.74897 -21.95980 -196.28000 0.08599 -11
-1.99363 0.97453 -23.39616 -19.26359 -23.64923 0.00384 -26.74897 -21.95980 -196.28000 0.12887 -11
-0.15466 1.09985 -27.63703 -12.10324 -7.95343 0.00384 -26.74897 -21.95980 -196.28000 0.22366 -11
-1.99915 1.17993 -23.06771 -19.59204 -2.83370 0.00384 -26.74897 -21.95980 -196.28000 0.26144 -11
-0.48198 1.06903 -27.41526 -12.63865 9.03914 0.00384 -26.74897 -21.95980 -196.28000 0.35496 -11
-1.72358 1.29275 -25.04855 -18.35239 12.43185 0.00384 -26.74897 -21.95980 -196.28000 0.37984 -11
-0.51166 1.38658 -27.64511 -12.08375 18.58367 0.00384 -26.74897 -21.95980 -196.28000 0.47533 -11
-1.85236 1.58046 -24.94521 -18.60188 19.02067 0.00384 -26.74897 -21.95980 -196.28000 0.50097 -11
-0.47231 1.57668 -27.42966 -12.60389 19.48765 0.00384 -26.74897 -21.95980 -196.28000 0.59189 -11
-1.77248 1.30304 -23.68479 -18.97496 20.82084 0.00384 -26.74897 -21.95980 -196.28000 0.61967 -11
-0.21842 1.47013 -27.25385 -13.02832 25.60476 0.00384 -26.74897 -21.95980 -196.28000 0.70174 -11
-1.76866 1.18062 -23.11438 -19.54537 27.53205 0.00384 -26.74897 -21.95980 -196.28000 0.73218 -11
-0.09911 1.09637 -26.61946 -14.55988 38.69879 0.00384 -26.74897 -21.95980 -196.28000 0.80917 -11
-1.76158 1.26895 -23.57017 -19.08958 41.68800 0.00384 -26.74897 -21.95980 -196.28000 0.83154 -11
-0.70305 1.35752 -26.28872 -15.35837 48.45483 0.00384 -26.74897 -21.95980 -196.28000 0.90918 -11
-1.55994 1.40072 -24.83482 -18.86838 49.06588 0.00384 -26.74897 -21.95980 -196.28000 0.92264 -11
-0.66041 1.14553 -25.98122 -16.10073 59.62693 0.00384 -26.74897 -21.95980 -196.28000 1.07161 -11
-2.05798 0.85245 -24.66599 -19.27598 62.04217 0.00384 -26.74897 -21.95980 -196.28000 1.08637 -11
0.25633 0.49959 -18.69297 -23.96678 -38.88986 0.00384 -19.04058 -28.89977 -196.28000 -0.01918 -11
-1.06256 1.32265 -13.41415 -27.09404 -37.26949 0.00384 -19.04058 -28.89977 -196.28000 0.00344 -11
-0.19342 1.34310 -18.63498 -24.02477 -30.36015 0.00384 -19.04058 -28.89977 -196.28000 0.12036 -11
-0.95438 1.47952 -15.38309 -26.27848 -29.74520 0.00384 -19.04058 -28.89977 -196.28000 0.13402 -11
-0.30188 1.48767 -18.99115 -23.66861 -26.39376 0.00384 -19.04058 -28.89977 -196.28000 0.25029 -11
-1.22649 1.35725 -15.60424 -27.05551 -25.93423 0.00384 -19.04058 -28.89977 -196.28000 0.26693 -11
-0.18915 1.18556 -19.81658 -22.84318 -14.61612 0.00384 -19.04058 -28.89977 -196.28000 0.36662 -11
-1.12865 0.78154 -17.64072 -25.01903 -13.26960 0.00384 -19.04058 -28.89977 -196.28000 0.37873 -11
-1.04042 1.18046 -17.62389 -25.01997 -13.31890 0.00384 -19.04058 -28.89977 -196.28000 0.37857 -11
-1.86042 2.74289 -17.59632 -25.06717 -13.29676 0.00384 -19.04058 -28.89977 -196.28000 0.37858 -11
2.32652 0.32381 -27.67017 12.02324 1.96535 0.01297 -20.69045 8.57312 -20.49000 0.03323 -11
-3.13664 0.33960 -27.59574 -12.20294 1.87657 0.01297 -20.33249 -9.39058 -20.49000 0.03292 -11
1.27099 0.37766 -0.91087 30.16500 1.98759 0.01297 -1.04831 22.37172 -20.49000 0.03324 -11
0.76001 0.31803 13.19655 27.18417 2.08859 0.01297 9.43046 20.31402 -20.49000 0.03366 -11
1.30959 0.30886 -3.57737 30.16500 2.45839 0.01297 -3.05211 22.18733 -20.49000 0.03500 -11
-1.59724 0.34432 12.14691 -27.61895 1.91069 0.01297 9.36855 -20.34265 -20.49000 0.03303 -11
1.73532 0.31393 -15.92404 26.05441 3.11188 0.01297 -12.09665 18.84845 -20.49000 0.03726 -11
-0.52759 0.34321 30.16500 6.08172 3.77049 0.01297 21.83327 4.99012 -20.49000 0.03963 -11
2.40590 0.34448 -27.91130 11.44111 1.90570 0.01297 -20.86066 8.15021 -20.49000 0.03300 -11
2.05139 0.37799 -22.66473 19.99502 2.11001 0.01297 -17.04329 14.52995 -20.49000 0.03369 -11
0.04010 0.31751 27.11039 13.37468 2.11487 0.01297 19.91471 10.24682 -20.49000 0.03375 -11
-2.40938 0.34352 -14.62494 -26.59251 2.48795 0.01297 -10.40609 -19.83195 -20.49000 0.03507 -11
-2.50357 0.35600 -15.41024 -27.24952 5.29225 0.01297 -10.40609 -19.83195 -20.49000 0.04499 -11
1.60914 0.35191 -12.73716 27.37446 2.01537 0.01297 -9.80102 20.13785 -20.49000 0.03337 -11
2.89610 0.31455 -30.16500 -4.24712 2.84114 0.01297 -22.10728 -3.58626 -20.49000 0.03631 -11
0.90198 0.38358 7.72343 29.45121 2.77752 0.01297 5.24244 21.77406 -20.49000 0.03607 -11
-0.11540 0.31722 29.39770 7.85261 2.69208 0.01297 21.51808 6.21008 -20.49000 0.03582 -11
-0.32743 0.29070 30.16500 7.73374 5.12817 0.01297 21.51808 6.21008 -20.49000 0.04437 -11
-1.53515 0.32995 16.19018 -25.94417 3.13812 0.01297 12.30177 -18.71522 -20.49000 0.03739 -11
